ps_partkey,value
69596,8206543.20
238675,8205949.36
170637,8204508.00
136181,8204506.20
15002,8203741.02
99989,8203177.80
242897,8201168.90
111373,8200034.56
266770,8198889.50
211306,8197972.44
269152,8197508.70
89693,8195354.44
118360,8194789.44
9320,8191447.11
274590,8191164.80
188565,8190513.35
398769,8189403.60
263586,8188286.04
143317,8187710.58
59946,8187459.96
38495,8187424.91
280047,8187403.00
178308,8185750.50
101237,8185555.56
292045,8185419.20
141900,8184747.00
282420,8182805.47
17524,8182334.60
47049,8180955.00
345942,8180089.21
165233,8180073.80
75210,8179176.39
329853,8178458.40
44849,8178281.52
306790,8178119.38
20814,8176953.54
236093,8176787.73
268700,8176265.51
266059,8175936.14
203617,8174952.50
72845,8174676.00
195316,8174263.74
290910,8173055.15
318811,8168674.60
134739,8168181.48
373999,8167845.85
7363,8167538.05
164499,8167512.08
105017,8166848.97
22242,8166602.88
16332,8166583.26
182844,8163735.60
37487,8162937.54
321445,8162879.40
307771,8162205.80
98852,8162107.59
238441,8161348.86
53636,8159755.64
281846,8159227.28
2101,8158854.50
6790,8158792.66
349286,8158567.44
53059,8158470.62
286391,8158289.40
154476,8157139.42
43851,8157101.40
372883,8157084.50
141191,8156108.52
354655,8156067.30
223950,8154642.24
12240,8153372.33
191763,8153142.44
77313,8152575.75
156110,8152100.12
235453,8151651.53
69512,8151537.00
73718,8151071.66
298656,8150284.80
197358,8150139.34
145018,8146152.15
274274,8145510.87
104963,8144816.26
38275,8144790.50
151772,8143540.57
235920,8143393.60
204327,8141627.15
280098,8141001.36
153718,8140668.30
138624,8140187.25
247256,8139897.56
119414,8139720.96
127967,8138600.60
190364,8137424.49
330100,8137228.44
213214,8136654.12
41956,8136379.44
288049,8133958.25
160616,8132799.86
72896,8131782.74
29312,8131644.96
381671,8131289.92
260959,8129956.50
121030,8129050.65
263845,8128419.84
343790,8128320.52
292580,8128182.16
371819,8127949.70
223265,8127748.50
322964,8127747.54
377424,8127497.88
42973,8125800.30
332616,8124849.29
297904,8124288.20
16373,8123300.46
117309,8123214.12
47829,8122796.50
63677,8122600.68
203429,8121236.72
381801,8121031.60
333891,8119963.40
176710,8118684.86
269180,8118320.00
234240,8116585.10
154170,8116513.35
247144,8116502.02
190127,8116145.73
59454,8114834.80
350100,8113137.08
354260,8112789.28
370400,8111257.28
124598,8110872.45
9401,8110706.52
357820,8110123.20
264747,8109978.31
313718,8108273.29
128571,8106788.80
116776,8106126.77
351265,8105784.88
312651,8105097.56
348477,8104648.32
112689,8104635.81
305751,8103658.20
62073,8103299.14
201336,8102489.33
280119,8101617.48
314938,8100655.43
87375,8100438.21
392186,8099072.00
395467,8098748.80
104237,8097381.61
155611,8097094.46
38647,8096816.56
81786,8096276.53
349845,8095820.64
14008,8095243.20
87829,8094506.40
158380,8094385.39
193172,8094225.15
47604,8093504.07
162808,8093035.42
98861,8092962.12
93227,8091047.92
288454,8091026.62
129436,8088846.15
31269,8088340.92
125762,8087484.12
206226,8087452.38
209600,8087278.56
258498,8085321.96
289397,8084974.40
236284,8084387.74
277578,8084354.88
340957,8083716.16
148274,8083326.30
384035,8082700.56
236997,8081424.00
337442,8081384.76
313585,8079627.60
257747,8079193.87
342306,8078736.40
105725,8077578.30
129807,8076912.50
58885,8076649.30
278923,8076265.28
123368,8076188.56
65221,8075771.60
4008,8075095.84
268245,8074779.66
115799,8074649.83
60963,8073894.40
399392,8073892.28
21637,8073777.17
291704,8073747.96
398049,8072859.48
68105,8071915.52
52291,8071251.60
396244,8071239.33
161715,8067644.52
24563,8067500.40
127945,8067280.26
47300,8067139.55
298397,8065513.04
318600,8065484.28
380279,8065382.65
54785,8064963.88
105194,8063914.39
326682,8063728.44
115363,8063408.80
17833,8061210.64
304563,8060745.54
338633,8060689.20
69329,8060465.00
199319,8060248.56
122814,8059912.00
56839,8059259.46
231649,8059134.59
72642,8059030.54
265775,8057369.32
290930,8056717.85
133761,8055336.48
138275,8055151.65
370927,8055128.05
130223,8054973.82
175722,8054493.32
31996,8054243.40
236466,8053878.30
260147,8053862.24
8189,8052379.58
325223,8050754.82
359711,8050692.78
98711,8050485.24
214395,8050352.64
182626,8049021.63
101248,8048855.49
234700,8047689.66
46398,8047302.39
325396,8047055.12
339258,8046456.66
73882,8046027.25
296196,8045010.82
18716,8043572.16
79725,8042981.80
107380,8041355.37
146096,8041110.57
109184,8040119.43
165560,8040034.45
281911,8039826.10
3242,8038855.53
257512,8036321.44
178928,8036272.40
164747,8034830.52
193224,8034141.15
73245,8034076.85
320656,8034065.49
166493,8031902.40
359552,8031256.90
4072,8031184.14
345543,8030482.16
241782,8029155.00
306726,8028308.75
12793,8027801.73
276082,8025765.60
313287,8024752.05
185595,8022834.24
273994,8022014.26
267210,8021155.30
108883,8020684.56
90554,8020100.86
2073,8020009.64
179055,8019492.48
30557,8019134.86
191908,8018823.56
348387,8018564.22
25955,8017031.00
194242,8016437.28
388805,8015507.38
296888,8015459.20
132983,8014250.02
349680,8013080.70
320932,8011884.96
145541,8011728.00
376190,8011712.61
151704,8010388.32
83532,8009753.85
382306,8009225.38
189801,8007890.34
160584,8007267.84
181562,8006805.96
192622,8006374.88
296520,8006026.53
220230,8005953.76
274763,8005662.28
62500,8005316.28
91214,8004809.10
22361,8004247.00
128435,8004242.88
108273,8004010.28
244274,8001299.78
351562,8001165.42
237312,8000701.59
250060,8000028.22
157517,7999955.25
263163,7999427.37
33191,7998251.60
308519,7998250.89
362000,7998131.10
371520,7997953.00
311625,7996836.80
318273,7996625.00
136182,7995919.52
106343,7993087.76
361608,7990914.78
342892,7990343.30
8329,7990052.90
211203,7989627.60
230838,7988930.32
97067,7988868.30
86715,7988492.82
26432,7987913.50
358608,7987432.80
211199,7987235.12
282306,7985068.66
148579,7984889.56
104729,7984027.26
307829,7983064.32
50364,7982731.13
87961,7981693.52
214212,7980924.00
350131,7980201.30
202949,7978893.54
301559,7977138.36
271242,7977088.16
150596,7976682.00
22310,7975589.25
159718,7974591.08
139014,7972735.31
279486,7972411.92
359467,7971469.00
235225,7971124.97
360010,7970859.74
237750,7969727.28
211980,7968766.08
290024,7968574.88
82212,7968455.25
80592,7968215.09
153787,7967535.58
8932,7967222.19
327476,7967149.72
71994,7967055.24
217464,7966147.64
33706,7965975.68
20134,7965713.28
35220,7964767.52
275371,7964655.41
49761,7964178.15
230199,7963191.48
387057,7961680.80
294044,7961425.22
233119,7961042.40
238683,7960569.18
127644,7960307.81
35296,7960057.10
268923,7959224.07
372488,7959035.13
356909,7958413.88
368878,7957723.20
146040,7957587.66
391933,7957499.10
186531,7955899.45
141287,7953903.10
153612,7953202.25
263485,7953161.95
309058,7953078.83
167223,7951763.25
168932,7951260.58
359398,7950833.20
343487,7950393.90
129116,7948811.85
169304,7948159.92
329324,7947391.38
255457,7946568.36
377952,7945947.36
100147,7941368.88
199137,7941233.84
318213,7940696.93
326226,7940304.40
227198,7939305.60
87072,7938652.86
133786,7938425.72
89015,7935929.40
344376,7933187.97
21837,7933114.00
326060,7931864.20
127683,7931456.00
257219,7931348.92
93810,7931072.75
5795,7930549.76
292696,7929940.35
320021,7928997.23
243406,7928909.10
133351,7928295.46
317879,7926737.82
393760,7924147.08
110602,7923798.45
160678,7923623.20
180108,7923328.15
377099,7923112.69
170833,7921310.04
100949,7921201.17
370600,7920814.57
251336,7919751.58
199406,7918548.66
287640,7918130.01
215885,7916276.60
192140,7915605.93
333415,7914383.52
246115,7914368.28
353107,7914078.69
219090,7913616.00
76919,7912976.92
316913,7912460.15
204170,7912330.05
156288,7909625.59
41093,7909579.92
222936,7908255.98
199874,7908255.00
291467,7907288.72
377456,7907264.79
78978,7905802.96
323689,7904866.08
233784,7904497.86
197611,7904311.90
198583,7903069.12
172164,7900923.84
357645,7899822.90
119048,7899245.76
244415,7898647.42
171645,7897739.55
245207,7895852.16
34417,7895649.26
84787,7893893.12
40476,7893052.96
190139,7892199.89
22417,7891942.40
354710,7891872.24
372448,7891353.50
71714,7890749.67
122312,7890054.62
395554,7889596.98
87792,7889346.74
122819,7888881.02
136481,7888854.80
7379,7888039.53
242293,7887340.08
153435,7886625.75
197664,7886452.88
137406,7886432.75
113578,7886251.89
139026,7885874.61
352783,7885560.62
179940,7885548.10
360532,7885366.73
40807,7882857.29
112804,7882772.00
338782,7882081.35
243167,7882015.65
373624,7880447.52
256727,7880328.12
341216,7880115.23
51328,7879516.95
17892,7878731.60
301609,7878396.36
78435,7877359.35
261268,7876904.84
170606,7876681.66
236806,7876641.78
306430,7876435.86
289214,7876384.23
286648,7875778.68
242750,7875133.92
245400,7874684.37
120703,7874210.50
381271,7874096.79
96718,7873811.25
276497,7873762.68
349155,7872445.18
298784,7872322.50
19617,7871449.24
364365,7869839.39
154171,7869751.91
345704,7869750.40
213786,7869298.74
351839,7868975.78
1161,7868133.70
85541,7867591.40
378452,7867331.28
115585,7867288.00
304358,7867169.52
168201,7867097.25
262014,7866608.38
62240,7865857.65
378948,7865221.08
185356,7864343.20
9826,7863419.70
41473,7862926.89
369295,7862028.82
148900,7861957.74
308953,7861192.67
48599,7861179.44
57905,7860538.35
294826,7860456.81
240294,7860125.90
259708,7857624.72
18121,7857581.60
225022,7856154.56
210771,7856058.43
365590,7855936.20
397324,7855441.80
90229,7854715.20
63679,7853684.52
391055,7853613.55
84779,7853547.45
92067,7852339.68
106993,7851570.00
217794,7850642.02
48988,7849497.98
120795,7849359.44
398670,7849220.96
295243,7848726.02
396124,7846909.08
12538,7846431.39
176958,7846335.00
6786,7845602.76
189817,7844052.58
100383,7843878.45
288916,7843643.30
374797,7842910.32
191007,7842685.35
364431,7842676.80
384701,7842556.20
81739,7842132.44
342220,7841990.00
347935,7841368.08
274573,7840693.98
152624,7838462.34
177058,7837405.20
48382,7837219.72
14739,7836401.88
353831,7835986.84
212636,7835205.36
347837,7834327.84
102084,7834125.60
40682,7834063.49
308775,7833918.64
107789,7833380.10
228552,7833164.94
89658,7833150.90
68813,7832481.36
306780,7832251.76
95089,7832095.60
237187,7831068.00
151257,7827220.68
278133,7826518.48
343145,7826459.90
126694,7824943.50
293494,7823536.15
335257,7821686.10
379176,7820031.98
276255,7815699.00
112398,7815693.69
34197,7814377.50
173183,7813595.70
9072,7812969.58
274322,7812733.68
129586,7811282.24
122804,7811123.32
160041,7810997.12
208027,7810581.92
248482,7810375.23
228844,7809251.40
106656,7808980.30
184364,7806476.45
166533,7805494.88
18331,7804181.14
309437,7803717.28
183799,7803272.50
250579,7803268.65
192273,7802356.92
107644,7802350.76
210348,7801080.72
356455,7799398.28
268249,7798972.14
62193,7798907.95
170814,7797392.10
237786,7796360.79
23750,7796078.85
23393,7795650.44
20542,7794982.34
179335,7794886.96
389373,7794586.80
107864,7794361.90
144806,7794029.62
46110,7793888.90
308410,7793538.24
326139,7791810.94
238514,7791282.86
167595,7790118.69
254504,7788651.48
351622,7788385.15
186793,7787709.12
318313,7787663.48
58340,7787607.45
14251,7787047.12
346645,7786125.83
284056,7783952.22
134017,7783394.84
93045,7781958.80
171199,7781003.84
332561,7780741.80
221270,7780374.31
385180,7780323.88
67952,7780093.95
178692,7779298.05
149763,7779182.72
32606,7778326.86
71916,7777374.36
174262,7776958.72
222620,7776026.56
68460,7775775.48
297871,7774113.00
202158,7773394.20
131772,7773170.08
342186,7772919.00
102773,7771959.62
104134,7771632.18
106233,7771104.48
37529,7770885.12
284337,7770446.35
386489,7768288.00
393824,7767908.14
323698,7766821.09
233449,7766398.53
146204,7766039.17
147240,7764791.58
365382,7764369.14
326980,7763135.04
70175,7763094.00
45173,7762533.00
121149,7762034.42
274044,7761646.20
7909,7761063.48
2957,7760508.54
196099,7760188.55
320964,7759616.00
327892,7758789.30
162500,7757947.86
72076,7756132.78
354286,7756120.65
363990,7755193.64
194527,7754082.12
58701,7753716.60
98591,7753674.60
183574,7753485.60
103977,7753432.03
150239,7753310.55
62046,7753305.60
304678,7751082.63
112236,7750928.83
228366,7750797.29
215124,7750586.97
322446,7750502.65
188485,7750045.00
274667,7749102.24
284109,7748541.57
308917,7747575.75
184444,7747575.03
359518,7747158.74
145517,7746542.44
275032,7746281.64
263508,7745284.96
376482,7744592.34
367245,7744537.80
17052,7743777.44
365760,7743655.71
1787,7742155.64
144199,7740970.35
18762,7740553.11
63135,7738829.72
247677,7738516.08
66976,7738450.32
293972,7738351.21
199211,7738304.06
151922,7738263.00
187951,7738197.48
363894,7738120.72
273657,7737362.78
20410,7737192.99
34484,7736614.38
128966,7736467.65
91405,7735606.90
172297,7734791.25
62690,7734572.37
364468,7734068.94
386451,7733848.86
279371,7733620.04
8808,7733331.96
56393,7732809.15
143914,7732509.60
271701,7731664.62
190447,7730297.82
254177,7730261.40
58528,7730153.76
403,7730099.19
22158,7730075.40
313588,7729936.72
223696,7729849.70
327827,7729569.96
252901,7729544.27
191216,7728270.80
227877,7728105.48
99981,7728007.56
70397,7726732.20
128895,7726566.54
392674,7726320.56
375827,7726009.73
187680,7725869.85
378918,7724411.90
306773,7724230.50
382409,7723720.80
117594,7723450.44
8511,7721744.34
360084,7720770.33
79883,7720484.38
245289,7718018.42
158608,7717288.80
56277,7716878.00
301778,7716682.63
16072,7716198.10
173768,7713423.50
221926,7713288.05
90933,7712617.50
78558,7712263.02
62304,7711964.90
171499,7711576.92
239024,7711340.72
338676,7711278.88
306358,7710279.26
148509,7708296.69
39362,7707722.10
136724,7706477.38
366366,7705780.68
294138,7704885.16
370765,7704438.40
387585,7701374.44
64199,7701022.84
84930,7700969.43
334636,7700368.08
267931,7700317.27
218805,7700061.45
83753,7698779.46
214399,7698584.69
345109,7698210.30
71034,7698180.04
339999,7697851.98
271704,7697804.16
160752,7697263.50
113183,7696621.16
268705,7696209.63
34627,7695871.68
220253,7695351.09
324716,7694722.98
306547,7694451.12
143800,7694292.15
378753,7693249.02
254375,7693072.64
389969,7691889.08
331258,7691428.62
268955,7690938.72
23846,7690578.70
370370,7690260.69
32,7690126.51
89600,7689902.00
157045,7689755.46
259286,7689491.58
296544,7688933.27
179619,7687903.44
18287,7687643.00
228731,7687464.36
261283,7687110.15
255032,7686962.12
356110,7686941.46
177152,7686593.90
319819,7686423.20
334596,7686368.58
333744,7686218.06
59066,7685120.43
111208,7684765.20
396699,7684046.77
316256,7683931.00
165017,7682715.44
34690,7681028.16
209008,7680015.84
310145,7679971.84
98802,7678329.40
328888,7677834.10
300426,7677754.75
188800,7675221.33
354662,7674817.65
248999,7674806.42
201663,7674489.58
102975,7673424.00
368797,7673306.40
285137,7672825.39
195033,7672174.08
318701,7670875.92
373735,7670532.66
4286,7669653.76
227722,7669630.80
106726,7669304.50
313059,7669132.90
206004,7669077.40
271155,7668747.49
99724,7667698.25
781,7667694.84
272753,7667212.36
253816,7666747.55
261624,7666432.32
222470,7665570.00
247438,7662709.15
308197,7660651.84
338869,7660529.63
232602,7660192.54
107418,7659696.80
125252,7658953.22
109,7657641.60
83936,7657447.33
210827,7657266.64
286287,7656991.80
15371,7656638.10
381309,7656563.64
325381,7655979.76
320408,7655844.05
27927,7655638.45
208708,7654611.20
50968,7653937.20
104547,7652864.19
278275,7651906.32
359698,7651480.76
346577,7649753.52
244206,7649350.92
180943,7648537.75
145972,7648535.88
179266,7648373.76
172066,7647400.90
15597,7647033.42
108504,7645639.78
90797,7645638.08
336110,7645141.49
220502,7644753.48
313673,7643961.79
283009,7643259.20
112606,7642960.50
113541,7642944.29
237768,7642565.00
67605,7642449.22
331954,7642206.96
88823,7641481.38
129339,7641467.91
317535,7640120.37
263249,7640088.48
192024,7639848.51
128139,7638760.00
216110,7638232.80
256244,7636388.58
267192,7635960.42
97113,7635454.44
385867,7634372.10
156218,7634030.75
87949,7633658.40
110745,7633620.78
68167,7633556.00
86802,7633218.32
171801,7633173.60
199775,7632100.50
49859,7632070.08
184049,7631308.65
118849,7631135.84
79063,7630063.98
63415,7629614.96
398997,7629613.60
52539,7629172.02
95810,7627808.50
373762,7627796.68
253936,7627673.24
6014,7627307.74
41953,7626786.64
154932,7626326.05
367851,7625856.00
104854,7625407.04
380597,7625259.25
114393,7624801.08
396897,7624581.44
227634,7624006.85
103818,7621976.72
201926,7621936.36
349984,7621320.70
192804,7621208.16
398814,7620435.32
182049,7619279.50
324017,7618562.82
144299,7618077.47
18792,7617518.62
216966,7616656.16
397267,7615127.80
360954,7614549.07
167140,7613986.92
115623,7613791.50
215954,7612945.99
306223,7612924.68
271916,7612533.00
46965,7612203.62
311013,7609931.05
278368,7609804.38
28679,7609292.20
19932,7609285.48
325208,7609266.10
203962,7608948.16
215278,7607941.74
212799,7607591.29
171954,7607439.10
97466,7607255.04
297523,7604442.48
86147,7604296.28
39885,7603840.71
168435,7603068.83
357986,7602402.99
327613,7601625.28
45744,7600802.72
293360,7600785.66
275203,7600448.96
114737,7600028.94
384563,7599149.85
101474,7598543.64
5271,7598323.81
362031,7598118.15
229438,7597712.75
186909,7597201.50
89933,7597186.08
395708,7596157.94
14039,7595418.18
273589,7595284.06
224302,7593673.72
345425,7593203.20
292024,7593067.50
397462,7591816.80
386480,7591531.66
331349,7590972.82
375842,7590514.83
4155,7590500.00
357271,7590160.06
5203,7590125.25
133823,7589091.84
264296,7588671.56
50624,7587799.78
87722,7587159.72
176522,7586958.80
388170,7586410.44
203844,7586328.16
156424,7584102.80
214400,7581208.57
122242,7580182.50
